type	a	b	c	d	dir	exp_a	DP_rows	RR_rows	OR	MS	Dice	PMI	chi2_signed	G_signed	t	p_fisher_1
insists	3	70062	22	2498654	1	0.681900199358363	3.40127209083482e-05	4.86303497401763	4.86320038615149	4.28173838578463e-05	8.5604223141675e-05	2.13732998894941	8.10136204146525	4.48113181081677	1.33835632543378	0.0298251190032609
interconnected	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
intuitive	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
jokes	3	70062	15	2498661	1	0.490968143538021	3.68142045740976e-05	7.13245129522586	7.13271388199024	4.28173838578463e-05	8.56127734257951e-05	2.61126117728182	13.1817312371538	6.2200227226691	1.44859106362947	0.0121821621857882
kennedy	3	70062	24	2498652	1	0.736452215307032	3.32122970038484e-05	4.45778205951616	4.45793011903742	4.28173838578463e-05	8.56017805170347e-05	2.02629867656066	7.1523654797216	4.10106414812427	1.30686068594929	0.0364438165727639
khalid	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
knife	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
koros	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
lagarde	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
lam	3	70062	11	2498665	1	0.381864111640683	3.84150523830973e-05	9.72606994803527	9.72644359152024	4.28173838578463e-05	8.56176600693503e-05	2.97383125666653	18.4539042326415	7.67075972223986	1.51158234259844	0.00589375676756776
le	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
leak	3	70062	22	2498654	1	0.681900199358363	3.40127209083482e-05	4.86303497401763	4.86320038615149	4.28173838578463e-05	8.5604223141675e-05	2.13732998894941	8.10136204146525	4.48113181081677	1.33835632543378	0.0298251190032609
libya	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
lloyd-jones	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
loud	3	70062	21	2498655	1	0.654624191384028	3.44129328605981e-05	5.09460806801847	5.09478339593095	4.28173838578463e-05	8.56054445062706e-05	2.19622367800297	8.63867751729474	4.68710569276772	1.35410414517602	0.0267771166730169
low-carbon	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
lyase	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
madness	3	70062	15	2498661	1	0.490968143538021	3.68142045740976e-05	7.13245129522586	7.13271388199024	4.28173838578463e-05	8.56127734257951e-05	2.61126117728182	13.1817312371538	6.2200227226691	1.44859106362947	0.0121821621857882
maire	3	70062	5	2498671	1	0.218208063794676	4.08163240965967e-05	21.3973538856776	21.3982272844052	4.28173838578463e-05	8.56249910807301e-05	3.78118617872413	36.4577797361278	11.3021375256206	1.6060692610519	0.00102508193676032
malvo	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
mers-cov	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
micheal	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
mid	3	70062	15	2498661	1	0.490968143538021	3.68142045740976e-05	7.13245129522586	7.13271388199024	4.28173838578463e-05	8.56127734257951e-05	2.61126117728182	13.1817312371538	6.2200227226691	1.44859106362947	0.0121821621857882
moe	3	70062	9	2498667	1	0.327312095692014	3.92154762875971e-05	11.8874188253764	11.8878850161286	4.28173838578463e-05	8.56201036003254e-05	3.19622367800297	22.4360729087479	8.61233636567644	1.54307798208293	0.0037104042842202
moines	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
momtaz	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
muscle	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
mystery	3	70062	18	2498658	1	0.572796167461025	3.56135687173479e-05	5.94370941268822	5.94392109845565	4.28173838578463e-05	8.56091088091773e-05	2.38886875594537	10.5736837671403	5.38126437138216	1.40134760440275	0.0186889198659568
nanjing	3	70062	7	2498669	1	0.272760079743345	4.00159001920969e-05	15.2838242040554	15.2844358262274	4.28173838578463e-05	8.56225472707813e-05	3.45925808383677	28.0335401290302	9.78047850150432	1.57457362156741	0.00210833617702855
nanny	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
nassif	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
networking	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
newton	3	70062	22	2498654	1	0.681900199358363	3.40127209083482e-05	4.86303497401763	4.86320038615149	4.28173838578463e-05	8.5604223141675e-05	2.13732998894941	8.10136204146525	4.48113181081677	1.33835632543378	0.0298251190032609
njhs	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
nut	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
octb	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
oecd	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
org	3	70062	9	2498667	1	0.327312095692014	3.92154762875971e-05	11.8874188253764	11.8878850161286	4.28173838578463e-05	8.56201036003254e-05	3.19622367800297	22.4360729087479	8.61233636567644	1.54307798208293	0.0037104042842202
overs	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
quotable	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
rainbow	3	70062	14	2498662	1	0.463692135563687	3.72144165263475e-05	7.64191210202771	7.64219650350506	4.28173838578463e-05	8.56139950343883e-05	2.69372333747379	14.2622305625657	6.54094371655014	1.46433888337172	0.0103594639493834
rania	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
referendum	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
reimagining	3	70062	7	2498669	1	0.272760079743345	4.00159001920969e-05	15.2838242040554	15.2844358262274	4.28173838578463e-05	8.56225472707813e-05	3.45925808383677	28.0335401290302	9.78047850150432	1.57457362156741	0.00210833617702855
remake	3	70062	8	2498668	1	0.30003608771768	3.9615688239847e-05	13.3733461785485	13.3738759955468	4.28173838578463e-05	8.56213254181175e-05	3.32175456008683	24.9778272080198	9.16211457582588	1.55882580182517	0.00284024637577796
rockefeller	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
rym	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
scored	3	70062	16	2498660	1	0.518244151512356	3.64139926218477e-05	6.68667308927425	6.68691658816477	4.28173838578463e-05	8.56115518520632e-05	2.53325866528054	12.2179201605901	5.92136568798118	1.43284324388723	0.0141767692815447
sdg	3	70062	4	2498672	1	0.190932055820342	4.12165360488466e-05	26.746692357097	26.7477948103109	4.28173838578463e-05	8.5626213038018e-05	3.97383125666653	42.487110336382	12.2711282997274	1.62181708079414	0.000653979111974179
sequence	3	70062	19	2498657	1	0.600072175435359	3.5213356765098e-05	5.6308826014941	5.63108089226234	4.28173838578463e-05	8.56078873400203e-05	2.32175456008683	9.86749611441933	5.13594460815019	1.3855997846605	0.0212086578730655
showcases	3	70062	8	2498668	1	0.30003608771768	3.9615688239847e-05	13.3733461785485	13.3738759955468	4.28173838578463e-05	8.56213254181175e-05	3.32175456008683	24.9778272080198	9.16211457582588	1.55882580182517	0.00284024637577796
shrug	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
slots	3	70062	19	2498657	1	0.600072175435359	3.5213356765098e-05	5.6308826014941	5.63108089226234	4.28173838578463e-05	8.56078873400203e-05	2.32175456008683	9.86749611441933	5.13594460815019	1.3855997846605	0.0212086578730655
slt	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
sr	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
srilankan	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
steyer	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
sting	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
stomach	3	70062	16	2498660	1	0.518244151512356	3.64139926218477e-05	6.68667308927425	6.68691658816477	4.28173838578463e-05	8.56115518520632e-05	2.53325866528054	12.2179201605901	5.92136568798118	1.43284324388723	0.0141767692815447
suresh	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
surfaced	3	70062	19	2498657	1	0.600072175435359	3.5213356765098e-05	5.6308826014941	5.63108089226234	4.28173838578463e-05	8.56078873400203e-05	2.32175456008683	9.86749611441933	5.13594460815019	1.3855997846605	0.0212086578730655
swag	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
sweater	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
t'way	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
tags	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
technologically	3	70062	4	2498672	1	0.190932055820342	4.12165360488466e-05	26.746692357097	26.7477948103109	4.28173838578463e-05	8.5626213038018e-05	3.97383125666653	42.487110336382	12.2711282997274	1.62181708079414	0.000653979111974179
thorning-schmidt	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
time-release	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
tobacco	3	70062	24	2498652	1	0.736452215307032	3.32122970038484e-05	4.45778205951616	4.45793011903742	4.28173838578463e-05	8.56017805170347e-05	2.02629867656066	7.1523654797216	4.10106414812427	1.30686068594929	0.0364438165727639
toxic	3	70062	24	2498652	1	0.736452215307032	3.32122970038484e-05	4.45778205951616	4.45793011903742	4.28173838578463e-05	8.56017805170347e-05	2.02629867656066	7.1523654797216	4.10106414812427	1.30686068594929	0.0364438165727639
underwood	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
unknowns	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
varadkar	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
vdl	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
vernon	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
victorian	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
vijayan	3	70062	7	2498669	1	0.272760079743345	4.00159001920969e-05	15.2838242040554	15.2844358262274	4.28173838578463e-05	8.56225472707813e-05	3.45925808383677	28.0335401290302	9.78047850150432	1.57457362156741	0.00210833617702855
wagering	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
wastelanders	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
welcoming	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
wesley	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
wong	3	70062	21	2498655	1	0.654624191384028	3.44129328605981e-05	5.09460806801847	5.09478339593095	4.28173838578463e-05	8.56054445062706e-05	2.19622367800297	8.63867751729474	4.68710569276772	1.35410414517602	0.0267771166730169
xavier	3	70062	13	2498663	1	0.436416127589352	3.76146284785974e-05	8.22975149449138	8.23006106679139	4.28173838578463e-05	8.56152166778442e-05	2.78118617872413	15.4812971793915	6.88712859992766	1.48008670311396	0.00870610541144301
ymca	3	70062	5	2498671	1	0.218208063794676	4.08163240965967e-05	21.3973538856776	21.3982272844052	4.28173838578463e-05	8.56249910807301e-05	3.78118617872413	36.4577797361278	11.3021375256206	1.6060692610519	0.00102508193676032
zeit	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
zelenskiy	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
